x,e,t,hr
0.9009905,1,2.9073212,-0.41809884
-0.93786365,1,0.9967972,-0.4506068
0.5608957,1,0.7557922,0.2774912
-0.91805667,1,11.417224,-0.3663488
0.82666916,1,3.9669003,-0.306313
0.7606797,1,1.4259056,-0.3648404
0.5553073,1,12.064735,-0.21274899
0.21303861,1,7.4471703,0.56036323
0.15216169,1,3.8730357,-0.26120782
-0.05959789,1,1.0546092,0.07038433
-0.7338696,1,8.55962,-0.41870493
-0.1934533,1,3.2270076,0.52144533
0.7956081,1,10.6772375,-0.37721524
-0.087349094,1,1.6373196,0.7790226
-0.69589573,1,5.8121595,-0.17126323
0.6772631,1,1.1220955,-0.42335302
0.7627392,1,8.291906,-0.12062817
0.68679106,1,1.9805903,-0.4345221
0.6861361,1,2.5556872,-0.11780132
0.2503058,1,1.597493,0.7222072
0.42779934,1,0.030733882,0.48233145
0.72292143,0,15.0,-0.29160187
-0.87038994,1,0.49978945,-0.44606826
-0.9314244,1,6.3067775,-0.5329724
-0.46082267,0,15.0,-0.043957967
0.79485255,1,2.1736374,-0.4156696
-0.6534627,1,4.8924427,-0.33679584
-0.23142844,1,5.8335924,-0.2400079
-0.8523956,0,15.0,-0.49522707
0.6372274,1,0.27243406,0.10783707
-0.053344432,1,2.2195122,0.9321504
0.6067504,0,15.0,-0.27537328
-0.6608451,1,4.1662683,-0.47075245
-0.15349653,1,0.71814203,0.07415331
0.81926256,1,3.4567146,-0.43281293
0.44991836,1,2.5736547,0.3144247
-0.6864818,1,3.7406957,-0.07359856
-0.8105324,1,1.1928697,-0.21537058
0.5019292,0,15.0,-0.22462258
-0.9011007,0,15.0,-0.4498481
-0.6515033,1,4.344623,-0.14910646
-0.33448142,1,0.13771932,0.6743107
-0.86301696,1,1.6121689,-0.4854394
-0.46451172,1,0.32982278,-0.19917932
0.8389222,1,1.058646,-0.44766593
-0.21873486,1,8.63936,0.2337401
0.48809087,1,10.089525,0.066261224
-0.004625627,1,13.62005,-0.040717475
-0.95963085,1,12.547632,-0.53298503
0.68679494,1,0.6415048,-0.44749555
0.6727883,1,13.344712,-0.34090704
0.49080524,1,2.7377923,0.40626204
0.18806931,1,11.743638,-0.09280791
0.7999273,1,3.3011794,-0.3957574
0.2602912,1,0.105373986,0.7228905
0.8945837,1,0.018432189,-0.5037807
-0.65041965,1,0.67248034,-0.19403581
-0.6840972,0,15.0,-0.37737718
-0.5601761,1,7.9979076,0.17046218
-0.9818001,0,15.0,-0.39911073
0.9875926,1,0.6305931,-0.47289637
0.8315193,1,3.7285097,-0.30520418
0.8672814,1,4.405,-0.30443788
-0.91485715,1,0.9623451,-0.45963842
-0.2602265,1,12.61465,-0.19963424
-0.033154603,1,7.3220778,0.6974637
-0.7769162,1,2.148219,-0.10438103
0.37899712,1,5.9107533,0.6297875
0.46946278,1,1.9330878,0.32483545
0.8887862,1,8.551279,-0.269047
-0.12597276,1,5.6282444,-0.24088936
0.78856415,1,1.6158239,-0.29733253
-0.7981289,1,3.946473,-0.51494646
0.6626111,1,8.973088,0.071125776
0.104541175,0,15.0,-0.348965
0.21200916,0,15.0,-0.31986147
0.6864882,1,9.3779955,-0.2560383
-0.19784398,1,7.154893,-0.19303153
0.35091922,1,4.6693187,0.21224272
0.46193263,1,2.3781824,-0.31477678
-0.50195515,1,1.663005,0.32324228
0.52669656,1,1.5131661,0.34626493
0.83374333,1,2.9217634,-0.20587121
-0.17154671,1,0.61611384,0.44056985
0.059145845,1,2.4052367,0.6353947
0.70829546,1,4.238183,-0.13636258
-0.012568799,1,5.1163054,0.02077953
-0.4941333,1,10.084875,-0.42635244
0.47458026,1,4.6856375,0.41835803
-0.9938705,1,1.7276067,-0.5122365
-0.117098466,1,9.822639,0.453312
0.053991962,1,0.57806677,1.0071449
0.24223974,1,12.0969715,-0.14067297
0.48323524,1,0.679354,0.02038434
0.99276304,1,1.6475295,-0.46945047
0.6823851,1,12.2032795,-0.4811095
-0.23264319,1,2.6622229,-0.0056744036
0.81537133,1,9.782942,-0.15202256
-0.44705826,1,2.0354452,-0.04696638
-0.65604687,1,11.835741,-0.44939727
0.7303367,1,0.34875837,-0.28363138
0.7553654,1,14.384824,-0.15208532
-0.7645407,1,0.24286848,-0.07884623
-0.37466988,1,5.576153,-0.12326738
-0.63941956,1,0.95230526,-0.0069454517
0.66089326,1,10.622484,-0.31626278
0.0130998995,1,8.630232,-0.27657077
0.061167724,1,11.969514,1.0186695
0.20007564,1,6.0699863,-0.3111943
-0.7417569,1,12.775061,-0.26981714
0.57198834,1,3.8266263,-0.36308968
0.34086075,1,13.140147,-0.017279787
0.98841876,1,6.6416087,-0.4901487
-0.052031472,1,0.18186891,0.97777236
0.89007777,1,8.728857,-0.41324702
-0.3350684,1,10.371899,0.60032886
0.382631,1,7.065595,-0.30459225
0.5440546,0,15.0,-0.22469406
-0.37247667,1,3.5141113,0.07251496
0.65164816,1,7.502207,-0.44329876
0.7796307,0,15.0,-0.41967037
0.20933907,1,3.7795208,-0.111730486
0.6794933,1,0.33512658,-0.18307689
0.95559794,1,10.027108,-0.32775238
0.53632045,1,4.629479,-0.35581478
0.83559716,1,8.08737,-0.20679565
0.881492,1,0.3616845,-0.3971611
-0.8761556,1,13.177563,-0.34715486
0.4289681,1,0.19643466,-0.39819843
0.78371274,1,5.5510364,-0.34092396
-0.5074541,1,9.030392,0.06979901
0.20321569,1,0.8209668,-0.08554619
0.43403316,1,1.4095949,0.47027197
0.09152922,1,4.9802804,0.8380565
0.19553322,1,1.9171112,-0.15856273
0.5303597,1,1.6305882,0.23762824
-0.112136096,1,2.2090325,0.7327398
-0.20225187,1,14.412803,-0.15303577
0.24905396,1,5.708888,-0.055954244
0.7451139,1,4.524437,-0.07883154
-0.8436293,1,4.261681,-0.24100651
-0.9972134,1,7.2873373,-0.37089553
0.16513862,1,3.583556,0.19804253
0.49813363,1,1.7464484,0.3996722
0.22053866,1,7.6401005,0.27966234
0.5651631,1,13.212569,-0.13929407
-0.9867058,1,5.202645,-0.48349145
0.5526859,1,4.3995247,0.22219783
0.5830201,1,5.865807,-0.004857312
0.97305095,1,2.2497444,-0.46335256
0.81365037,1,1.353196,-0.16758871
0.73859954,0,15.0,-0.4376911
-0.7988062,1,0.67261875,-0.50439477
-0.51094145,1,0.099852264,-0.26433387
0.58312595,1,4.7694182,-0.030648343
-0.4478068,1,5.3521805,0.48019856
0.6355261,1,2.1538792,-0.23361635
-0.2511304,1,4.4726386,-0.122273415
-0.28027242,0,15.0,-0.08261535
0.96795964,1,3.4241168,-0.33719775
0.06828932,1,2.7722945,-0.33207968
0.7671286,1,7.592175,-0.083460085
-0.47093213,1,1.8320354,0.3937534
0.40490437,1,1.6815947,0.22393535
-0.1451034,1,6.2953157,-0.12357403
-0.41590735,1,0.15820226,0.5281381
0.6638328,1,5.2586412,-0.039956417
0.8032402,1,0.23028263,-0.2306535
-0.3600195,1,5.158074,0.6348813
-0.6512407,1,2.8133087,-0.14314595
0.1570921,1,1.5936186,-0.00045804892
0.023809029,1,2.9372678,0.16217937
-0.24512988,1,0.8788286,0.67883974
0.07357257,1,0.35599747,0.78508824
0.2362004,0,15.0,-0.15706559
0.991483,1,7.2458963,-0.35884216
0.78778046,1,6.5166354,-0.204804
0.44658637,1,9.479249,0.4431699
-0.74594206,1,5.05563,-0.05525761
-0.91124713,0,15.0,-0.47957307
-0.38791063,1,7.757907,-0.3811314
-0.008447433,1,7.379658,0.46537587
0.6610695,1,0.056172706,0.07116701
-0.17622454,1,1.863267,0.64713967
-0.25858453,1,8.8402815,-0.36091933
-0.55466497,1,1.4601781,0.19747618
-0.45905724,1,0.71238184,0.04509438
-0.97019386,0,15.0,-0.43655336
-0.6181266,1,4.363538,-0.353068
-0.44679517,1,5.782376,-0.07285921
-0.9324786,0,15.0,-0.30116293
-0.45323724,1,3.65542,-0.30099598
0.2982322,1,1.4282794,-0.050516147
0.41292626,1,4.903897,0.47263646
0.40827012,1,0.46631038,-0.32076427
-0.04780986,1,1.1648375,0.07150117
-0.3279763,1,5.2034903,0.2713435
-0.26163766,1,1.9428036,0.82461745
-0.36002514,1,3.045864,0.21315674
-0.84338576,1,5.0211096,-0.46873805
-0.5631253,1,1.6575599,0.18052424
-0.34307423,1,1.3014632,-0.1293016
0.5328594,1,2.152169,-0.37367338
-0.39779004,1,6.01945,0.10508161
0.7208671,1,13.90542,-0.0134802405
-0.2642844,1,6.4472404,0.49742308
-0.17928469,1,10.557064,-0.36111584
-0.14207214,1,0.3275842,0.7823664
-0.17743756,1,7.1473985,0.8868295
-0.2520022,1,0.46672142,0.8369133
-0.63774526,1,1.0607567,-0.16368747
-0.86583775,1,2.3443182,-0.2438201
-0.82098114,1,2.1527083,-0.50428396
0.5409395,1,0.6493701,0.19273973
0.37911102,0,15.0,-0.19091459
0.98873127,1,0.4790872,-0.42588514
-0.23949698,1,1.5598595,0.8421016
-0.3028189,1,0.9084378,0.7618285
0.2697497,0,15.0,-0.011778592
-0.30774406,1,8.778777,-0.28136492
0.9544378,1,5.878664,-0.4748425
-0.7154651,1,4.2265587,-0.050145928
0.5099015,1,14.793222,0.36965314
0.44871688,1,5.6114573,0.40831164
0.26337495,1,9.387782,-0.38040426
0.4961837,1,13.413856,-0.04364732
0.11217753,1,9.043632,0.22353458
0.3715679,1,0.363657,-0.2462821
-0.9817647,1,4.3428726,-0.44323367
0.72055143,1,4.0917706,-0.20522393
0.6293494,1,3.5289822,-0.31955296
0.9292126,1,4.192612,-0.4432481
0.7071926,1,1.0062832,-0.37352222
-0.17678648,1,1.2047781,-0.10534449
-0.36794728,1,3.6112287,0.5593708
-0.37458885,1,4.447845,0.5042697
0.53787106,1,6.183175,-0.26497617
-0.49522808,1,7.618879,-0.2995765
-0.029712012,1,9.955363,0.4520893
-0.85726035,1,3.6639132,-0.4842954
0.044954147,1,1.3488889,0.9660731
0.9628255,1,10.581934,-0.32836452
0.47556788,1,2.2768853,0.1336742
0.8257329,1,1.6958841,-0.4200947
-0.83304346,1,11.501693,-0.38628575
0.34388196,1,5.662474,0.090882696
0.7782657,1,6.2750087,-0.3181267
0.20702304,1,5.1514783,-0.31398293
-0.71838576,1,4.002905,-0.18024266
0.3680495,1,9.103453,-0.39296654
-0.6575329,1,4.7191615,-0.12347172
0.58405846,1,2.007036,-0.06033405
-0.9520524,1,0.4404725,-0.31631327
0.5790367,1,1.1918912,0.114500806
0.5795828,0,15.0,0.17203331
0.16214103,1,1.9989429,0.9230854
0.5790162,1,3.8621025,-0.20380951
0.4048759,1,0.8518009,0.3922948
-0.11555926,1,1.5526315,-0.047468074
-0.12926862,1,1.5450063,0.93405217
0.01078088,1,3.6053557,0.5618326
0.62846476,1,2.723758,0.02233569
-0.6446381,0,15.0,-0.32885894
0.4015217,1,4.3910203,0.4943372
0.27792862,1,0.7060579,0.1875906
0.4656202,1,3.9342082,-0.3147289
-0.23609771,1,3.9938974,0.8618741
-0.27456582,0,15.0,-0.36015335
0.76179177,1,3.575377,-0.3964544
0.17765789,1,0.52815735,-0.23830144
0.2216793,1,0.33521196,0.61170405
-0.33844492,1,6.24892,0.6754523
-0.22853266,1,2.5330324,-0.21587887
-0.42239004,0,15.0,0.25952289
-0.40428966,1,4.057483,-0.42047518
-0.4221401,1,14.205912,0.4864623
0.07995112,1,0.6470888,0.23015235
-0.20198278,1,1.3016676,0.82172024
-0.30553958,1,0.25020263,-0.37089592
-0.6595006,1,4.9288955,-0.35353395
-0.33630466,1,1.9835696,0.6593952
0.4308333,1,3.8824,-0.20562387
0.7056017,0,15.0,-0.23528375
0.062421195,1,0.8780333,0.9646875
0.61251485,1,11.248754,-0.27998197
0.035724875,0,15.0,-0.18724899
-0.22804295,1,1.4788468,-0.044886593
0.38184923,1,2.0625043,-0.4116636
-0.93842286,1,4.5652866,-0.47882903
0.0059969523,1,2.2992623,0.89648193
-0.56427693,1,2.87559,0.093611285
0.26359406,1,11.979619,-0.32357216
0.848119,0,15.0,-0.4849456
0.912609,1,8.7450905,-0.5362944
-0.1776608,0,15.0,0.9008286
0.40289825,1,0.1824054,-0.31316853
0.21742399,1,4.0439324,0.3813535
0.91723496,0,15.0,-0.3054117
-0.55771387,1,0.8488082,-0.32529375
0.98513347,1,1.7914125,-0.5398518
-0.078500904,1,4.2370586,-0.018127332
-0.8375222,1,3.6394002,-0.20260817
0.49520326,1,13.945443,0.3862827
0.12867759,1,12.930939,0.68657976
0.6942846,1,0.9202676,-0.41653955
0.58142424,1,10.508443,-0.38817212
-0.8728629,1,11.270799,-0.35879052
-0.90792507,1,14.279281,-0.45147732
-0.61167973,0,15.0,-0.43629962
-0.18102364,1,7.8463626,-0.3415228
-0.61359996,1,2.2782273,0.12195628
0.47241208,1,5.602749,0.19300044
-0.102259554,1,2.7414262,-0.09010413
0.5931043,1,11.392098,-0.4519166
-0.5965607,1,0.48740163,-0.08504691
-0.68301034,1,4.370672,-0.37898788
-0.706037,0,15.0,-0.04802037
-0.15444382,1,2.7164588,-0.32738099
-0.09666891,1,1.3417844,1.0017595
-0.39472285,1,3.9937603,0.3888977
-0.52423984,1,0.41005403,0.3501565
0.293449,1,1.6512071,0.5673018
0.9553464,1,0.090999134,-0.508689
-0.62985367,1,1.305274,0.0008282138
-0.7018843,1,9.101885,-0.30332384
-0.66481674,1,0.40677366,-0.0412077
0.40008453,1,11.714983,0.4627845
-0.41696158,1,2.0592508,-0.33795097
-0.5980667,1,4.8719854,-0.1884518
-0.7187315,1,3.6669543,-0.23190932
-0.5460257,1,6.7150183,-0.01551157
-0.13927221,1,10.674307,-0.27274233
-0.37601033,1,3.0838616,-0.014911843
-0.5559311,0,15.0,-0.33441773
0.6178774,0,15.0,-0.47204083
0.24353917,1,1.4825052,-0.2866722
-0.79284513,1,1.0729342,-0.18534431
0.40729946,1,3.2882156,0.46022213
-0.43812597,1,13.658444,-0.16687454
0.18151502,1,0.88436687,0.7880217
-0.30463922,1,0.30523008,0.3568866
0.87865305,1,6.531171,-0.31413203
-0.03804253,1,1.7659358,-0.336064
0.9341873,1,1.2866348,-0.29944044
-0.35808742,1,0.31186533,-0.195147
-0.34339422,1,2.5635567,0.6915695
0.036370814,1,0.7043197,1.0227933
-0.6366006,1,3.3217921,0.13688442
-0.6613123,1,13.024496,-0.45658186
-0.5866169,1,6.8865275,-0.17467937
-0.4857096,1,0.36746824,-0.17603181
-0.096125565,1,1.5572473,0.59079784
0.10446663,1,2.362987,0.8335197
0.66067797,0,15.0,-0.20750903
0.15298489,1,1.41702,0.8374883
0.23416509,1,0.503061,0.8526655
0.8692397,1,1.0130683,-0.2269978
0.830582,0,15.0,-0.17998032
-0.13582414,1,5.755841,0.5542382
0.31151024,1,1.0512857,-0.20532697
0.18088187,1,8.651471,0.87274265
0.8476174,1,2.144525,-0.5171967
0.52949244,1,3.817209,-0.2482554
0.6098529,1,11.770605,-0.39942005
-0.19632408,1,1.1367385,0.73177546
-0.9163239,1,1.0431526,-0.52785164
-0.8612116,1,8.82354,-0.35294083
-0.46103513,1,8.201739,-0.24599785
0.985358,1,0.5751203,-0.45455474
-0.102513865,1,5.8689356,0.853937
-0.6655998,1,0.2923147,0.0814096
-0.57820743,1,4.174978,-0.45877695
0.04006635,1,5.5805798,0.20022817
-0.40621257,1,11.605205,-0.30227536
0.24492002,1,11.834101,0.6518495
-0.38497567,1,11.45711,-0.13678248
0.6196728,1,6.282379,0.03681758
0.90904063,1,6.2242904,-0.45609608
-0.9567927,1,7.861231,-0.50372696
-0.38371637,1,0.3422082,0.5696698
-0.33571044,1,2.452387,0.45948857
-0.99080604,1,10.736473,-0.45621905
0.6998206,1,0.51327616,-0.36900094
-0.050934307,1,7.7520957,0.9920211
-0.70203215,1,13.946278,-0.370242
0.038983207,1,3.3325903,0.109608404
0.14200716,1,4.27299,0.15806763
-0.39815375,1,1.8868009,0.59120256
-0.81744564,1,0.6346952,-0.21227293
0.6746714,1,2.9169583,0.06028308
-0.8763611,1,0.36971477,-0.277382
0.030719519,1,2.4459448,0.06069447
-0.15791324,1,1.7425767,0.34903556
-0.6738864,1,11.106712,0.025670087
-0.18949406,1,0.14058055,0.91409874
-0.7717667,1,12.85518,-0.35351384
0.5967355,1,10.177316,0.10236786
0.67057,1,0.60241324,-0.1675662
-0.6767408,1,4.6769648,-0.22735801
0.53866035,1,3.3483515,-0.062119894
-0.54420555,1,6.8733377,-0.009918467
-0.45480675,1,3.6489139,0.4838831
0.29538023,1,0.045890775,0.6973918
0.4585137,1,0.39567304,0.43276912
0.76952416,1,3.2801497,-0.45799857
-0.33397397,1,9.586209,0.1712613
0.52009904,1,5.3232265,-0.11171516
0.20604055,1,0.56269157,-0.14575867
0.32819372,1,6.2778444,0.31942347
-0.86753017,1,3.4359622,-0.41291854
0.86957914,1,10.927607,-0.2239115
0.036897138,1,2.7699468,0.9067802
0.7743391,1,10.645206,-0.4372584
-0.14314508,1,0.020796167,-0.09448103
-0.4526064,1,9.697319,0.4615163
0.46966222,1,5.4600644,-0.18533508
-0.7699786,1,4.0917077,-0.13041702
-0.12605941,1,0.06758608,0.9801726
0.83801794,1,8.35158,-0.46019238
0.25269052,0,15.0,-0.25507677
-0.964306,1,0.7265274,-0.35566705
-0.86923075,1,4.9644723,-0.34656462
0.7514476,1,3.5221977,-0.41971806
-0.11076414,1,10.107513,-0.26254907
0.05478421,1,2.2518084,-0.34338304
-0.683419,1,10.992018,-0.4379742
-0.9436727,1,11.754153,-0.4942276
-0.09318853,1,2.0343106,-0.3622263
-0.671252,1,13.893094,0.06920181
-0.026177911,1,4.043337,-0.33447406
-0.9089308,1,7.1172657,-0.5258861
0.54850996,1,0.809204,0.23600785
0.6114366,1,0.94144315,0.16242632
-0.8829624,1,8.034489,-0.2502319
-0.45058477,1,0.5350626,-0.08017235
-0.25874397,1,7.004623,-0.12265423
-0.03871903,1,0.46172407,-0.17822978
0.3866423,1,13.027608,-0.40847358
-0.85465896,1,0.060369305,-0.50846034
0.18360761,1,0.10717761,0.81595993
-0.07731647,1,1.0386204,0.5596876
-0.56249064,1,1.5442967,-0.44430777
0.13276805,1,1.8035215,0.94759464
-0.9247623,1,11.992803,-0.44556013
-0.3946755,1,0.25366473,0.5884859
0.20258072,1,3.6020207,0.61352754
-0.65469724,0,15.0,-0.21164708
-0.44835243,1,4.1075006,-0.26519644
-0.57584244,1,10.739001,-0.3469979
0.32140622,1,2.411465,0.36668533
-0.61612326,1,2.9514008,-0.3031746
-0.8153441,1,0.32147178,-0.15804565
0.93451065,1,1.0553459,-0.46714035
-0.13364679,1,1.8612698,-0.01037331
0.8011019,1,2.579627,-0.47566772
0.9121838,1,2.2787275,-0.47524756
0.65725076,1,1.3664677,0.08511427
0.42862347,1,7.2369246,-0.06991316
-0.121880315,1,1.1565863,0.7873379
-0.5676511,1,2.0025337,0.2605058
-0.63513947,1,4.152563,-0.38503197
-0.09207874,1,7.3747983,0.0661169
-0.3339786,1,0.44939637,0.26857176
-0.82403404,1,8.023074,-0.4992804
0.14902031,1,0.082964405,0.64309764
0.2925431,0,15.0,0.58152795
-0.027981814,1,4.2407613,0.15995292
0.41732118,1,5.3005104,0.1925726
0.5600369,1,1.3418536,0.23401137
0.7987921,1,0.17693165,-0.29621124
0.06015864,1,7.471132,-0.28125432
-0.3863909,1,1.4096351,-0.07097406
0.9779115,1,4.5381007,-0.5067397
0.5524496,1,1.4411892,0.12057305
-0.10972168,1,7.3061056,-0.069182836
0.088212915,1,1.1985832,0.58760285
-0.18001148,0,15.0,0.7616646
-0.089258105,1,0.40019602,0.80712163
-0.5079284,1,8.209463,0.015111858
0.8938741,1,8.611748,-0.36096874
0.27836275,1,1.8618696,0.5158273
0.9069978,1,7.9148793,-0.3656773
-0.14506175,0,15.0,-0.16040432
-0.7966252,1,2.0179193,-0.35469005
0.8148028,1,3.9247715,-0.16283908
0.3841347,1,8.9814625,-0.24657157
-0.47295457,1,5.996758,0.0379911
-0.32745034,1,1.229772,0.10707062
-0.3761417,1,6.3959403,-0.28941572
-0.16965628,1,3.5026553,0.2912557
0.2079292,1,1.3905271,0.45236596
0.7392705,1,0.025930619,-0.14242765
0.73974675,1,4.3297286,-0.4992805
0.6618245,1,2.9118924,-0.32838747
0.022121143,1,5.919223,0.7659845
0.94082355,0,15.0,-0.5210918
0.26268592,1,1.0065322,-0.2529425
-0.5025575,1,0.12939996,0.07686792
0.80396026,1,3.2955828,-0.14211395
-0.7265446,1,0.94271094,-0.09886236
0.40152287,1,4.4106417,-0.35168737
0.93092,1,1.2374631,-0.47546935
0.81305164,1,1.568776,-0.2570591
-0.3208247,1,0.07568334,-0.1290963
0.812382,1,2.5029235,-0.47728267
0.19068111,1,1.0489603,0.49120176
0.52412516,1,3.7332509,-0.41579345
0.28556532,1,4.856469,-0.051712777
0.8322402,1,4.2109237,-0.4250887
-0.14247787,1,4.1458707,-0.2538423
0.47412777,1,2.4504158,-0.40767694
0.18287607,1,1.4071829,0.9204978
-0.17081852,1,2.7567632,0.3755116
0.19611542,1,1.2530833,0.2706625
0.20705354,1,0.82726455,-0.06569715
-0.53198826,1,2.9180622,0.13186495
-0.49942896,1,3.8028936,-0.046826635
0.75679535,1,4.492759,-0.5016504
0.4956458,1,10.847221,-0.14618099
-0.14658363,1,0.82025117,0.2849533
-0.61677706,1,3.9525347,-0.16157515
0.5898953,1,13.840848,-0.12431866
-0.21201889,1,3.1801915,0.45183146
-0.6737889,1,8.044566,-0.48779026
-0.6303014,1,0.3726689,-0.3566405
-0.26447836,1,6.297506,-0.15534441
0.4293486,1,2.2003837,0.5288604
-0.34003744,1,9.226115,-0.38318396
-0.56074727,1,5.833969,0.017221477
0.5964665,1,6.288504,0.11894007
0.34486592,1,1.4278647,0.3760271
-0.33829919,0,15.0,0.5741099
-0.7340132,1,10.587995,-0.029987324
0.55420476,1,1.0512335,0.22532104
0.06770742,1,3.5476515,0.3694782
-0.7580608,1,6.492895,-0.26285475
0.59361905,1,7.2218275,0.084022425
-0.3467202,1,8.963748,-0.30518585
0.95985407,1,0.9867211,-0.32486805
-0.9319241,1,12.263354,-0.31022447
0.47832623,1,2.294303,-0.2503209
-0.76531357,1,9.471775,-0.2526315
0.4305265,1,5.1186476,0.42055112
0.019924277,1,11.621004,-0.31762373
-0.83104867,1,3.1216235,-0.17347527
-0.6219661,1,0.7128957,-0.41502705
0.5421134,1,1.0005319,-0.4430903
0.89228016,0,15.0,-0.32699412
-0.27962586,1,7.584629,0.36846933
0.40069288,1,0.09987165,0.080854446
-0.15999854,1,3.0165052,0.9505495
0.39784488,1,9.3294325,0.1691782
0.7959354,1,3.5572133,-0.40147892
-0.8360596,1,10.076095,-0.26943308
-0.3674278,1,0.96596587,-0.39469588
0.66895634,1,3.0399268,-0.047402415
-0.69787616,1,4.3019466,-0.27539062
0.08910901,1,4.2385364,0.9736352
-0.79959965,1,1.4313697,-0.47812152
-0.5835475,1,2.3693397,-0.3385428
0.43681103,1,10.225928,-0.30263123
-0.13725196,1,3.4348269,-0.0032453067
0.35495374,1,3.6688993,0.07233083
-0.53761154,1,2.217031,0.030675825
-0.8490805,1,7.933584,-0.51652753
0.18413466,1,0.0022775214,0.7932865
-0.12426662,1,8.834975,-0.33675414
-0.817652,1,11.476762,-0.27568406
-0.21960469,1,10.6408,0.09636163
0.28640452,1,7.8251886,-0.2750964
0.9971799,0,15.0,-0.4905055
0.7371564,1,0.2595394,-0.36070058
-0.23946166,1,0.016717287,0.27581912
0.4099939,1,5.0037947,0.49885154
-0.6624267,1,6.886441,-0.4810045
0.06422228,1,0.055431765,1.0034124
-0.65445006,1,1.8684878,0.09064666
-0.8614964,1,0.77831507,-0.24647234
0.7971394,0,15.0,-0.32821798
-0.24821454,1,3.9913247,0.46096173
-0.9329494,1,2.9211874,-0.32234144
-0.4134248,1,0.18194026,0.12943664
-0.46777645,0,15.0,0.1217321
0.21481161,1,6.1076717,-0.27636394
-0.04374056,1,1.7078835,-0.29671243
0.042878937,1,0.2745571,0.87337047
-0.26892716,1,5.750741,-0.32462597
0.6942374,1,2.590126,0.021689659
-0.0185012,1,9.351593,-0.3226054
-0.53926724,1,2.870987,-0.26970187
0.77702427,1,2.6642864,-0.2976546
-0.9177367,0,15.0,-0.28090742
0.05583725,1,3.3261957,1.0198506
-0.34902573,1,5.0168195,0.26219887
0.9004568,1,0.89265025,-0.4023594
-0.07294868,1,2.8135092,0.4827674
0.44779575,1,6.769089,-0.32544795
0.24012291,1,6.8924356,0.84800094
-0.8105027,1,7.0696874,-0.49557745
0.38351887,1,1.1009222,0.5986359
0.6615675,1,1.8810656,-0.059246752
-0.35253465,1,3.1436732,0.60976815
-0.5924484,0,15.0,-0.104870036
0.36932966,1,0.7034744,-0.0327778
-0.3804838,1,2.8756998,-0.25540838
-0.31735864,1,0.75307566,0.14146227
-0.6735312,1,6.1816583,-0.028469006
0.18952565,1,3.616018,0.7347918
0.8611048,0,15.0,-0.21310641
-0.6507787,1,0.98678255,-0.4409145
0.46222994,1,0.8630312,-0.37134752
0.6713865,1,9.260672,-0.4052646
0.52262795,1,1.7391386,-0.23689416
0.43915188,1,2.1673903,0.091677085
0.18269728,1,0.71961266,-0.25511456
-0.39440405,1,3.7682593,-0.23435697
-0.7303078,1,0.82203466,-0.30059317
-0.0100619225,1,1.2011744,0.78861916
0.41838753,1,0.9945244,0.2714
0.49851096,1,2.0475097,0.20482238
-0.4467453,1,0.8991168,-0.33010116
0.5177751,1,11.382297,0.119368844
-0.9359516,1,5.6190886,-0.2993253
0.10463264,1,6.8805065,-0.336564
-0.025081038,1,5.826344,-0.18594345
-0.90832347,1,13.511707,-0.2699314
0.90019053,1,9.868946,-0.47933364
0.7213383,1,7.0480742,-0.3302977
0.6405486,1,5.722759,-0.18805471
0.44582358,1,2.7300248,-0.098876506
0.62113583,1,7.785844,0.16333081
0.96353215,1,0.42992753,-0.46791092
-0.23653315,1,7.774454,0.73573595
0.9426342,0,15.0,-0.48881453
-0.29750612,1,4.209724,0.6808705
0.48216635,1,2.3404891,-0.35314965
0.1936366,1,0.86571777,0.8208474
-0.5394926,1,14.965194,-0.36945537
-0.3411085,1,0.2170633,-0.034380857
-0.9867499,1,1.4099486,-0.35412636
-0.9974282,1,5.288805,-0.49284837
-0.088297755,1,4.2843895,0.9948614
-0.6519316,0,15.0,-0.10133167
0.6912418,0,15.0,-0.1591397
-0.84957707,0,15.0,-0.451917
0.6029846,1,1.6703444,-0.2800422
0.37052068,0,15.0,0.43986574
-0.30641052,1,9.438157,-0.20371325
0.46279725,1,4.630124,0.11626122
0.8245409,1,1.3582717,-0.506424
-0.8613513,1,5.197381,-0.21310773
-0.017472526,1,1.7590771,-0.0005782814
-0.3042679,1,0.17017573,0.11934816
0.7686336,1,12.886619,-0.5065852
-0.1047173,1,1.4101403,0.6533429
0.6055678,1,0.69467944,0.00015789515
0.7535482,1,4.714668,-0.41391698
-0.37136063,1,3.756503,0.5713393
0.14999823,1,1.78251,0.25632864
0.37270132,1,3.4179685,0.5398817
-0.98175275,1,3.7927477,-0.540103
0.5967598,1,4.380634,0.097221665
-0.48915628,1,1.8010412,0.07329005
0.24053605,1,14.674872,0.15037732
-0.69246703,1,2.1839967,-0.059940547
-0.28259984,1,9.798055,-0.3182143
0.57411087,1,0.4477439,0.23006518
0.047697395,1,1.2933477,0.79415786
0.41080752,1,4.989671,0.12340835
-0.3076243,1,7.0477915,0.13216129
-0.5521072,1,0.59558445,-0.43261608
-0.7494346,1,0.6469847,-0.05495425
-0.57707494,0,15.0,-0.3488001
-0.409388,1,8.075103,0.15794408
0.77161354,1,2.4918892,-0.17862988
0.523117,1,4.866253,0.2186438
-0.06932531,1,3.0295255,-0.30660075
-0.16179335,1,1.449511,0.93108153
0.5011384,1,11.26462,-0.24867071
